date_order,User_ID,product,kol,price
2024-01-19,431086645,bread,49,45365
2024-01-03,881140831,bread,42,17655
2024-03-26,958053238,buter,36,47145
2024-01-14,314034727,beer,45,78786
2024-04-17,126785240,bal,6,58128
2024-07-12,1312543279,boots,9,8143
2024-01-17,1468615506,bal,6,56321
2024-03-02,1026153791,bread,22,23501
2024-06-17,1813708854,beer,19,49608
2024-02-19,948807168,buter,48,47626
2024-02-01,149628993,beer,9,72921
2024-04-01,1561973461,beer,20,13307
2024-04-29,1582074907,beer,43,49355
2024-01-11,1528737268,bread,33,32282
2024-05-06,1726867720,boots,23,10143
2024-05-31,802472978,bal,26,17898
2024-03-23,734713650,beer,50,54372
2024-03-29,474879389,boots,14,92045
2024-01-20,693115283,bal,11,198
2024-06-19,919527632,bread,7,87795
2024-03-22,1169008555,bal,30,16109
2024-02-27,1533567435,beer,16,39013
2024-07-09,1068912077,boots,2,33728
2024-02-29,507099128,buter,27,34977
2024-04-13,242625361,buter,9,61357
2024-03-17,625056861,boots,11,5109
2024-06-22,1783974656,bal,28,81661
2024-05-17,900386983,beer,5,56183
2024-06-19,687630195,bread,39,51135
2024-01-12,1822320256,buter,48,68926
2024-05-17,92705835,buter,31,556
2024-04-01,1529487963,bread,32,37314
2024-03-16,779336331,buter,45,16816
2024-02-07,424320473,boots,46,63924
2024-06-26,1033650809,beer,43,81877
2024-07-14,441712632,beer,15,69371
2024-04-14,701583690,buter,46,85171
2024-01-12,1995322201,bal,20,56723
2024-04-15,202821134,boots,38,81974
2024-02-26,1806139141,bal,23,63976
2024-05-26,336486750,bal,44,55068
2024-01-27,177924761,bal,23,43177
2024-03-07,23717924,buter,34,96017
2024-05-10,1820079421,boots,47,49810
2024-01-15,349199664,boots,26,2888
2024-05-05,1394735387,boots,40,99882
2024-06-09,214444656,boots,8,93326
2024-07-10,1654526995,beer,42,80858
2024-05-09,39470987,beer,40,76550
2024-04-03,806421845,bread,39,6809
2024-05-07,936318915,boots,2,87749
2024-02-03,440152126,bal,44,9389
2024-02-28,1155655883,buter,6,80945
2024-06-29,1059326231,boots,9,32185
2024-07-19,396672487,bread,46,64962
2024-01-05,635658085,beer,38,15828
2024-02-14,479669261,bal,49,11978
2024-01-26,1484217740,boots,36,32140
2024-03-15,1873469834,bal,45,38199
2024-05-03,710628,beer,44,24562
2024-05-20,775157727,bal,47,35649
2024-05-03,156898499,bal,39,17659
2024-02-22,1503659760,beer,38,99970
2024-04-27,230693659,boots,33,42134
2024-04-23,1150592138,beer,4,32592
2024-02-15,1485250362,boots,38,44645
2024-05-18,1608073174,bread,24,43907
2024-01-25,1275522095,beer,25,80864
2024-03-18,1244656744,boots,3,95682
2024-04-17,828416621,buter,43,10609
2024-07-23,772578168,boots,5,38592
2024-05-04,437678077,bal,6,27337
2024-02-26,1514834880,buter,34,34372
2024-06-18,888110242,bal,44,13785
2024-06-30,229723033,bread,26,82459
2024-01-10,1565106273,beer,21,46362
2024-06-15,1354082237,beer,49,40395
2024-06-06,1095586460,beer,34,77580
2024-06-04,873704727,beer,26,72769
2024-04-09,265549118,boots,50,67470
2024-03-27,1736009123,bread,3,44417
2024-03-16,893904281,beer,31,58749
2024-06-04,285338910,beer,38,41956
2024-07-17,518720486,bread,3,65106
2024-02-03,823311887,boots,42,74404
2024-01-20,195477870,bread,5,68651
2024-01-08,775752364,beer,18,52277
2024-06-21,715987585,beer,30,75919
2024-06-01,948566890,bread,11,64744
2024-02-27,568248841,bread,4,10731
2024-01-11,1559110195,beer,12,51071
2024-04-30,1578872402,bal,47,72213
2024-01-31,924763059,bal,14,94408
2024-03-13,1785920129,buter,36,46769
2024-02-28,362150205,bread,1,37546
2024-05-25,1005112202,bread,43,38119
2024-06-25,1754644194,bread,44,42888
2024-05-23,68891381,bal,15,10910
2024-01-18,1566238816,buter,16,5784
2024-05-12,1042601122,beer,15,8475
2024-01-31,934333123,bread,6,73251
2024-03-02,1865568099,buter,9,12919
2024-06-01,1330787014,bal,39,74058
2024-01-08,68033668,bread,13,18290
2024-05-11,1800453151,buter,22,49672
2024-05-18,268709183,bal,33,15452
2024-03-20,1459406494,beer,24,6959
2024-04-21,477802374,buter,12,23379
2024-04-15,1016492176,bread,2,36954
2024-05-29,1005307574,bal,49,9030
2024-03-30,1288928884,bread,8,82658
2024-03-06,414282999,beer,11,64014
2024-03-13,263231229,bread,40,26507
2024-05-16,258306049,bread,35,4096
2024-04-12,832628311,boots,41,35550
2024-07-04,1419563130,boots,34,18680
2024-05-10,571795583,beer,28,61095
2024-04-23,821162929,boots,35,85985
2024-01-05,1499263508,buter,27,58860
2024-04-25,1058367825,buter,21,60586
2024-05-11,620878315,buter,31,81435
2024-05-16,1073190888,boots,16,36836
2024-03-30,1143262351,buter,14,36840
2024-06-22,625066695,bread,10,46595
2024-04-18,280002540,boots,2,85080
2024-03-04,1137854307,bal,20,72957
2024-01-29,446675147,buter,25,84202
2024-02-08,838356044,boots,16,48931
2024-05-26,1038516591,buter,34,31806
2024-01-18,683602199,boots,11,25532
2024-04-27,1621573239,buter,50,62936
2024-06-02,1447875872,boots,33,23987
2024-04-06,1360713407,boots,50,44732
2024-07-10,154198908,buter,36,19296
2024-06-29,963773116,boots,10,14130
2024-03-08,1106222189,buter,12,31957
2024-02-04,1145458538,bal,2,72326
2024-05-03,1915995818,beer,14,98496
2024-03-06,1731302550,buter,6,5846
2024-03-21,1777295200,buter,47,29636
2024-07-12,1134310875,buter,1,31267
2024-04-25,348752916,bread,42,47227
2024-01-26,152975337,beer,18,57228
2024-06-20,1537100087,bread,15,6575
2024-05-29,1137628680,boots,34,67695
2024-02-12,291373629,boots,10,59301
2024-01-16,336679746,beer,16,48806
2024-04-16,105603626,boots,3,41757
2024-05-16,1986105749,boots,41,97305
2024-01-09,1958798141,buter,21,41463
2024-02-13,685234057,boots,11,96444
2024-02-24,524807860,buter,33,68253
2024-04-06,76416902,boots,16,5333
2024-05-30,1249355818,buter,7,75721
2024-06-25,1170684294,boots,3,77849
2024-03-19,1300773878,beer,30,8462
2024-03-25,631291230,bread,33,18392
2024-01-06,742673872,beer,15,85619
2024-02-03,37646659,boots,11,76688
2024-07-23,1429140197,boots,38,7969
2024-06-07,558360227,bal,36,17528
2024-07-17,1202161613,bal,10,2436
2024-06-21,580554079,beer,2,48138
2024-05-03,765116040,bal,11,50402
2024-04-26,1959973082,bread,50,55960
2024-03-03,1668737568,beer,1,58587
2024-01-28,1646613375,boots,31,59657
2024-01-03,1283672101,boots,24,50248
2024-01-23,366589224,beer,19,93362
2024-04-14,1838950112,buter,17,3870
2024-05-26,1435912076,bal,14,99664
2024-05-30,1866830384,bal,27,30752
2024-06-21,1542757597,beer,20,62728
2024-07-09,962087805,bal,44,281
2024-05-01,384447884,buter,21,84359
2024-06-21,163379340,buter,29,25844
2024-01-04,1133142848,beer,33,38654
2024-07-04,1089715578,buter,21,59694
2024-05-09,229432654,beer,21,98660
2024-02-27,288704908,buter,32,58906
2024-06-21,549657420,bread,23,86978
2024-01-10,1060622499,bread,19,37843
2024-02-24,86447880,beer,12,58010
2024-03-01,63962102,bread,37,17371
2024-07-06,1868699239,beer,19,10341
2024-05-30,1715894287,boots,34,97003
2024-02-07,503292766,bal,17,96490
2024-05-02,1101810149,beer,6,91503
2024-01-08,1917306291,boots,10,7436
2024-07-11,667573177,bal,32,6399
2024-01-13,437316575,buter,10,21018
2024-02-17,98204005,beer,34,34300
2024-03-06,540750907,boots,35,41776
2024-04-24,249839183,bal,39,34517
2024-06-14,1599086746,bread,3,99552
2024-06-30,1450789651,boots,49,2472
2024-07-07,129066755,buter,6,62426
2024-01-05,4125144,buter,30,22343
2024-01-25,1160066752,bal,40,4103
2024-05-19,1939273600,buter,13,86549
2024-01-06,380556713,buter,8,90303
2024-05-08,1849135868,buter,33,22383
2024-07-08,932468368,beer,44,77853
2024-05-10,1306644721,beer,33,31073
2024-04-21,1706919173,bread,39,57248
2024-02-05,415696418,beer,4,80847
2024-04-26,1288707611,buter,1,2455
2024-06-21,1225520863,buter,25,25859
2024-07-06,1757471353,bread,12,78883
2024-05-30,859915821,buter,14,75034
2024-06-03,437238295,boots,40,7664
2024-06-18,573147856,bread,25,15161
2024-06-06,1803229205,buter,24,97826
2024-04-10,822509000,bal,50,12938
2024-02-03,1196126525,bal,39,48803
2024-04-29,1614658567,buter,43,81117
2024-01-29,1663733835,beer,34,8098
2024-07-24,742846528,bal,34,7757
2024-06-10,69168906,bread,34,52856
2024-06-15,874049693,bread,49,73756
2024-02-19,1309754237,bread,37,47625
2024-06-23,1523535319,bal,26,54713
2024-07-14,796601661,bal,17,10319
2024-02-02,103182191,bread,8,16304
2024-04-25,1212990293,buter,24,83150
2024-07-27,1992118387,buter,18,20265
2024-01-18,520316125,beer,18,52250
2024-03-28,1610618391,boots,24,32681
2024-06-17,718712248,bread,48,2568
2024-06-11,1739462297,beer,49,8915
2024-03-15,830612494,boots,26,75224
2024-07-26,165777546,boots,23,75012
2024-03-16,1621524903,beer,16,86484
2024-03-21,1919072904,boots,4,52392
2024-04-09,1301777257,bal,1,41427
2024-03-14,471961577,buter,10,63403
2024-04-21,297870692,boots,45,979
2024-02-04,468990759,buter,5,70410
2024-02-10,326407698,boots,35,38065
2024-02-20,858972909,bread,26,76923
2024-05-27,1352360589,beer,26,72865
2024-01-10,183030123,bread,30,36591
2024-01-20,124758652,bal,16,17514
2024-07-13,1722988411,bread,30,77554
2024-07-26,701156237,bread,13,10932
2024-04-04,1406748266,boots,48,91338
2024-03-11,1285146900,beer,10,87083
2024-03-18,1159325514,bread,4,58744
2024-06-06,1498428503,beer,28,91695
2024-05-03,1817219661,bread,48,87810
2024-05-02,1475426961,boots,42,67926
2024-06-30,915935298,beer,9,20209
2024-03-22,1113811201,boots,43,27628
2024-05-30,83805230,buter,7,97637
2024-06-11,691874291,beer,29,8547
2024-07-05,384955383,beer,33,95392
2024-01-30,455279235,bread,26,55980
2024-01-17,229479330,buter,27,19289
2024-02-07,1834714564,beer,30,35351
2024-01-31,831925464,buter,44,23694
2024-05-08,643741638,bread,42,42972
2024-01-16,1667865446,boots,13,82518
2024-05-22,1809176492,buter,46,73887
2024-06-04,1719130000,buter,26,38260
2024-04-10,1334373121,bal,21,91175
2024-01-08,1322539607,beer,28,25707
2024-04-27,338707399,buter,21,32360
2024-01-27,1891856563,bread,10,88089
2024-01-09,224062331,bread,18,97093
2024-02-19,1933027891,beer,18,24439
2024-05-23,337021143,boots,10,55532
2024-02-28,1180173361,bal,24,82278
2024-04-27,1537034051,bread,3,56606
2024-06-04,593457159,buter,12,22567
2024-06-03,647997248,bread,7,62484
2024-05-15,1435170997,bal,33,26085
2024-01-05,1716846926,boots,13,51051
2024-06-11,1373295715,buter,20,9506
2024-02-08,1029798447,beer,6,93647
2024-07-05,1459010476,buter,8,6128
2024-06-16,1680066255,buter,47,32675
2024-05-31,1472553196,bal,16,36102
2024-06-23,1635256890,buter,32,20383
2024-03-03,924060909,boots,20,67091
2024-02-06,845797200,boots,45,36691
2024-04-25,1149768167,buter,21,37418
2024-04-14,1838181643,bread,46,98312
2024-03-17,509392121,beer,21,75571
2024-04-07,837855577,buter,47,55046
2024-03-19,1150440496,bread,5,94057
2024-04-10,25618701,boots,21,86509
2024-02-11,309238173,bal,36,16176
2024-04-12,893531366,buter,47,99154
2024-03-25,234180819,beer,18,77515
2024-07-27,583153544,boots,15,5615
2024-05-14,1729839722,bread,32,35779
2024-06-15,896962995,beer,41,56471
2024-01-09,1283589944,bread,38,16982
2024-02-18,1252403069,boots,3,6362
2024-06-10,391462247,boots,50,8086
2024-07-27,288656354,boots,26,27247
2024-04-27,527097328,boots,33,93943
2024-02-12,533439316,buter,35,69298
2024-02-20,1682420646,beer,45,3590
2024-03-15,1923672738,bal,32,5781
2024-07-14,1379373265,bal,23,73692
2024-01-13,1467104651,bread,49,66512
2024-01-18,1920094738,bal,15,69574
2024-03-11,1866196942,beer,13,34064
2024-04-19,714029934,boots,46,97719
2024-03-19,112960454,bal,50,94771
2024-03-10,1713187627,bread,12,32978
2024-07-10,1962035990,beer,7,98270
2024-03-14,1032631881,boots,44,44953
2024-02-12,1866847076,buter,26,20325
2024-02-05,237088422,bread,33,71326
2024-06-11,1668214787,boots,17,57892
2024-02-07,172172685,boots,33,70591
2024-02-08,652714120,boots,37,81925
2024-06-01,59404503,beer,38,99917
2024-04-24,1206385164,buter,29,53823
2024-05-29,811524580,bread,19,64469
2024-02-05,1435299749,boots,30,51800
2024-07-24,1325266116,boots,1,86891
2024-02-24,1871198182,boots,15,62142
2024-01-01,622735390,beer,28,21106
2024-03-17,1383577308,bread,33,55757
2024-02-15,224225725,bal,6,78523
2024-02-22,991076406,boots,16,8573
2024-01-12,494102448,boots,20,66703
2024-02-03,681712037,bal,22,5397
2024-07-08,373232274,boots,43,56831
2024-06-15,465650570,bread,43,54119
2024-04-08,1242885190,bal,43,16136
2024-05-09,1993514145,boots,37,58520
2024-04-16,529517046,beer,43,65257
2024-05-30,1146883986,boots,27,40177
2024-02-26,526946968,bread,8,373
2024-02-15,1619929845,beer,41,47870
2024-06-13,1267944469,buter,41,96143
2024-06-22,1775218923,boots,25,96944
2024-07-03,1574742798,beer,42,76184
2024-01-28,508649357,boots,50,29277
2024-04-01,1140357274,buter,21,46237
2024-05-19,268159737,boots,18,86304
2024-02-01,1924369525,bread,36,51777
2024-03-21,1362325552,bal,9,43849
2024-06-25,432857890,boots,41,22765
2024-04-16,960562510,beer,28,2720
2024-01-24,320725680,buter,6,10845
2024-05-11,1733843897,buter,34,15997
2024-07-04,280637762,beer,16,3327
2024-05-18,1406035696,beer,37,19130
2024-03-20,499010457,bal,23,63882
2024-07-22,1287296956,bal,32,79317
2024-07-17,890820043,buter,45,70836
2024-06-05,1492882413,boots,46,59901
2024-06-11,1997437167,bal,9,32238
2024-05-10,362216784,beer,21,91905
2024-03-16,112263079,beer,49,74080
2024-01-14,490287023,boots,34,68262
2024-03-14,16787800,boots,6,9292
2024-03-31,400155262,beer,15,57078
2024-06-04,1411129388,buter,27,81657
2024-07-22,1108146539,bread,46,15859
2024-02-27,1609579410,bread,9,16134
2024-01-21,313652854,bread,34,10424
2024-06-15,1015006891,boots,7,81982
2024-05-25,1653456450,bal,25,79362
2024-07-20,534357911,boots,26,35218
2024-06-19,1734618768,boots,10,39365
2024-05-05,980183568,boots,21,5819
2024-06-28,60218651,buter,34,7562
2024-03-29,384728435,beer,41,99070
2024-07-08,1257306620,buter,42,65967
2024-02-07,1219316956,beer,9,84423
2024-06-30,103129595,bal,5,7292
2024-07-07,1081468451,bread,1,97558
2024-06-04,1606575379,beer,18,31560
2024-07-04,361956019,bread,18,89103
2024-06-04,114195363,bal,32,61262
2024-01-04,572236978,bread,11,66627
2024-05-25,1408775869,beer,22,28812
2024-04-08,1292923697,bread,50,99132
2024-01-01,1732795786,beer,4,55457
2024-06-07,553863253,bread,46,68393
2024-02-24,311793335,beer,1,82595
2024-05-13,1235502577,bal,14,21520
2024-06-05,637375557,boots,35,90912
2024-06-02,1939527752,boots,37,875
2024-01-01,1984408672,beer,30,38004
2024-04-13,38125365,bal,33,90875
2024-04-16,158625992,bread,16,37903
2024-03-07,717895719,buter,17,92844
2024-04-02,1073793223,beer,50,87061
2024-05-20,1459969325,beer,31,89020
2024-03-03,748923189,boots,8,94001
2024-04-09,988034159,bal,12,12248
2024-01-31,1457009280,boots,24,26292
2024-03-24,1158314705,bread,23,15662
2024-03-07,654833297,beer,9,92845
2024-04-15,1963218235,bal,13,45837
2024-06-10,1779795201,boots,3,58884
2024-05-25,1298422390,boots,19,2079
2024-05-24,88724490,bal,30,62152
2024-03-23,93969717,beer,29,53786
2024-02-13,1808103783,buter,12,15955
2024-05-03,1101889225,beer,26,84617
2024-06-09,94255886,boots,2,94085
2024-02-25,825357460,buter,36,71379
2024-05-08,705711760,buter,31,38345
2024-01-20,16941762,bread,22,84591
2024-06-25,753062291,beer,47,48357
2024-01-10,1437772768,beer,39,90234
2024-07-06,1735979228,bal,2,19344
2024-05-30,914634748,bal,26,68799
2024-07-23,1364224562,bread,34,75638
2024-04-26,1892180373,beer,47,7093
2024-01-29,1161846491,boots,35,73776
2024-01-25,297827182,boots,35,57435
2024-04-21,1683560051,bread,12,97240
2024-06-04,1428678265,bal,44,37228
2024-06-11,3449974,buter,13,21387
2024-05-12,937824187,beer,41,7145
2024-07-12,543733899,beer,13,15448
2024-04-26,1514453121,boots,40,38908
2024-06-17,1816192455,bread,4,95521
2024-04-13,111558589,bal,35,49169
2024-02-27,711561465,buter,3,22941
2024-05-11,1182200480,bal,12,33937
2024-04-28,1660935265,buter,35,73892
2024-03-05,1569025109,bal,22,8574
2024-04-12,936301809,bread,43,12820
2024-02-25,1377917946,bal,8,70426
2024-01-05,1823459115,buter,33,31687
2024-07-08,713015520,beer,27,41794
2024-05-16,1202297930,bread,10,56011
2024-07-11,358592895,bal,17,94749
2024-02-23,1623698854,boots,34,15312
2024-07-24,172419827,boots,37,33361
2024-02-26,1718752534,boots,49,93497
2024-07-11,1257391618,bread,45,46823
2024-03-31,1359332120,beer,24,64853
2024-05-30,1743718369,buter,41,46266
2024-02-19,1187391721,boots,39,77321
2024-05-11,495247593,buter,9,49289
2024-03-17,1730985717,boots,16,84912
2024-03-30,1294419876,boots,15,28160
2024-05-05,331600599,bal,47,83248
2024-03-03,1433604965,bread,43,65320
2024-01-26,1924457582,beer,47,43584
2024-06-21,1757747243,buter,21,36519
2024-01-08,798582141,buter,39,81410
2024-03-10,1151755311,buter,19,15286
2024-02-15,251871050,bread,26,4418
2024-01-16,879876659,beer,5,64691
2024-06-10,424414707,beer,49,16371
2024-03-24,662237215,boots,5,67487
2024-07-19,1375748382,buter,5,35644
2024-02-02,1357839323,buter,15,52803
2024-04-14,1509034805,boots,37,84733
2024-07-02,1842896364,bread,13,14689
2024-05-07,1511137609,beer,40,83954
2024-07-26,1166272961,bal,11,89884
2024-04-16,991420184,bread,7,89327
2024-02-21,993211262,bread,15,20320
2024-02-14,1338378207,beer,7,72850
2024-04-25,1170289358,boots,9,55793
2024-04-30,1977811889,beer,35,2441
2024-02-14,873611523,beer,4,80764
2024-05-13,1809538372,beer,18,25831
2024-02-18,786979712,buter,50,835
2024-05-22,95385774,boots,6,89619
2024-02-29,1768248295,bread,45,87342
2024-02-18,127273365,boots,12,90189
2024-06-17,1336351347,buter,44,97422
2024-01-30,153894020,bal,18,90558
2024-04-23,1663713359,beer,12,14909
2024-07-13,912159933,buter,14,63708
2024-04-15,723731221,beer,26,11160
2024-04-04,1708691257,beer,49,99728
2024-03-29,1576896317,bread,14,23115
2024-05-23,369563139,beer,22,74149
2024-01-14,658170764,bal,48,75844
2024-01-24,40358558,bal,12,73012
2024-07-19,937141614,buter,30,5784
2024-02-16,1442644490,bal,31,72089
2024-01-13,1968935195,bal,15,29577
2024-01-09,1422903177,bread,26,70923
2024-01-01,605753189,boots,16,73310
2024-02-02,314186768,buter,29,57136
2024-04-05,662195662,beer,5,61416
2024-06-24,668339286,bread,15,89301
2024-07-13,1504751807,bal,22,36924
2024-04-24,1900191506,buter,44,1250
2024-02-08,370983756,bal,8,42566
2024-01-29,1573586381,bal,4,3278
2024-07-12,1145870133,buter,43,15651
2024-07-07,1035919927,boots,12,59359
2024-05-10,1478148665,beer,2,79510
2024-07-20,1259257449,bread,45,58673
2024-06-22,325060781,bal,50,37070
2024-01-04,1704686450,beer,31,68557
2024-03-28,1568938698,bal,16,5216
2024-04-30,574950154,bread,20,43615
2024-01-26,872983814,boots,40,91373
2024-01-07,1357518332,boots,44,84778
2024-02-29,1337207542,beer,37,32823
2024-01-25,1835939973,bread,17,31852
2024-02-23,304985477,bread,11,33387
2024-07-04,1435829475,boots,31,88488
2024-06-22,269913214,boots,48,89327
2024-04-09,1564328542,bread,46,96098
2024-02-04,518299239,bread,42,66780
2024-05-18,50895959,boots,31,798
2024-01-04,920307543,boots,27,64575
2024-04-15,775240236,beer,48,10551
2024-02-23,1064024426,boots,2,47286
2024-04-17,1539702064,boots,48,40889
2024-02-05,448946595,buter,17,34366
2024-05-29,926328076,beer,42,63191
2024-03-15,998562165,bread,48,14192
2024-01-30,1851022260,bal,5,40908
2024-04-24,1609524779,buter,31,24155
2024-03-31,293355385,beer,4,9198
2024-03-22,999625941,buter,26,19302
2024-04-21,79475347,bread,38,21878
2024-01-23,82569576,beer,39,20479
2024-07-11,876263531,bal,33,26245
2024-05-01,1126221703,boots,32,42253
2024-07-01,436173082,bread,47,50890
2024-06-15,1285623116,boots,38,15814
2024-02-29,1165496597,boots,28,52440
2024-01-14,723080622,boots,43,55553
2024-06-16,254325025,bal,14,12801
2024-05-12,594247524,beer,31,1100
2024-06-05,1733193717,buter,14,74087
2024-03-08,1284016915,bal,19,60783
2024-07-09,1223656,beer,36,22312
2024-04-08,1019982086,bal,47,79902
2024-05-01,447195856,bal,24,95997
2024-07-24,1741540333,boots,2,65992
2024-05-10,841526898,beer,12,95552
2024-03-21,1533958652,bal,10,32154
2024-05-13,1876917425,buter,46,77285
2024-07-11,244574426,bal,4,24748
2024-01-22,1168642445,bread,38,63922
2024-04-01,1976538189,beer,24,21588
2024-05-24,1016016691,bread,3,1846
